gene,systematicName,intensity
IZH4,YOL101C,0.045933014354067
TPT1,YOL102C,0.0346153846153846
ITR2,YOL103W,0.0030750307503075
NDJ1,YOL104C,0.0072463768115942
WSC3,YOL105C,0.0131086142322097
,YOL106W,-2.31296463463574e-18
,YOL107W,0.148197009674582
INO4,YOL108C,0.00779376498800959
SHR5,YOL110W,0.00543478260869565
MDY2,YOL111C,0.328660436137072
MSB4,YOL112W,0.00605060506050605
SKM1,YOL113W,0.00132538104705103
,YOL114C,0.0192837465564738
PAP2,YOL115W,0.045045045045045
MSN1,YOL116W,0.0102564102564103
RRI2,YOL117W,0.0161870503597122
,YOL118C,0.00723514211886305
MCH4,YOL119C,0.0
RPS19A,YOL121C,2.28245614035088
SMF1,YOL122C,0.00479233226837061
HRP1,YOL123W,0.537746806039489
TRM11,YOL124C,0.0611916264090177
TRM13,YOL125W,0.00790754257907542
MDH2,YOL126C,2.02881271733731
YGK3,YOL128C,0.00262008733624454
VPS68,YOL129W,0.148342059336824
ALR1,YOL130W,0.015605493133583
,YOL131W,0.0291120815138282
GAS4,YOL132W,0.00815138282387191
HRT1,YOL133W,0.00232896652110626
MED7,YOL135C,0.0859413810233482
PFK27,YOL136C,0.00326797385620915
BSC6,YOL137W,0.0158150851581509
RTC1,YOL138C,0.00465793304221252
ARG8,YOL140W,0.779569892473118
PPM2,YOL141W,0.0128102481985588
RRP40,YOL142W,0.0597014925373134
RIB4,YOL143C,1.49246889325475
NOP8,YOL144W,0.0200304811669933
CTR9,YOL145C,0.141010575793184
PSF3,YOL146W,0.01413982717989
PEX11,YOL147C,0.231693989071038
DCP1,YOL149W,0.115764979639325
FRE7,YOL152W,0.0197962154294032
ZPS1,YOL154W,0.394759825327511
HPF1,YOL155C,0.0186317321688501
,YOL155W-A,0.0
HXT11,YOL156W,0.00756914119359534
IMA2,YOL157C,0.000440917107583774
ENB1,YOL158C,-0.000582241630276565
,YOL159C,0.00465793304221252
,YOL159C-A,0.0147826086956522
,YOL160W,0.00592216582064298
PAU20,YOL161C,2.31296463463574e-18
,YOL162W,-0.000582241630276564
,YOL163W,0.000582241630276565
BDS1,YOL164W,0.000582241630276567
AAD15,YOL165C,1.15648231731787e-18
RRP6,YOR001W,0.0298279991291095
ALG6,YOR002W,0.0730353491089687
YSP3,YOR003W,0.00465793304221252
UTP23,YOR004W,0.0487609912070344
DNL4,YOR005C,0.00465793304221252
TSR3,YOR006C,0.0391817919907808
SGT2,YOR007C,1.43260944501896
SLG1,YOR008C,0.0397614314115308
,YOR008C-A,0.000582241630276564
,YOR008W-B,-0.00084602368866328
TIR4,YOR009W,0.00232896652110626
TIR2,YOR010C,0.00174672489082969
AUS1,YOR011W,-0.00116448326055313
,YOR011W-A,0.0228966986155485
IRC11,YOR013W,0.00152905198776759
RTS1,YOR014W,0.12410071942446
,YOR015W,0.00254841997961264
ERP4,YOR016C,0.229135053110774
PET127,YOR017W,0.0451612903225806
ROD1,YOR018W,0.0442307692307692
,YOR019W,0.00425985090521832
HSP10,YOR020C,1.63552021206097
,YOR020W-A,0.154793315743184
SFM1,YOR021C,0.208955223880597
,YOR022C,0.0195094760312152
AHC1,YOR023C,0.0072992700729927
,YOR024W,0.0209916757148027
HST3,YOR025W,0.00430802369413032
BUB3,YOR026W,0.0111111111111111
STI1,YOR027W,1.62714508580343
CIN5,YOR028C,0.0050071530758226
DFG16,YOR030W,0.00212992545260916
HMS1,YOR032C,0.00798722044728434
,YOR032W-A,0.0181043663471778
EXO1,YOR033C,0.00264288074000661
AKR2,YOR034C,0.00460223537146614
SHE4,YOR035C,0.102254428341385
PEP12,YOR036W,0.00479233226837061
CYC2,YOR037W,0.0188552188552189
HIR2,YOR038C,0.0317145688800793
CKB2,YOR039W,0.213793103448276
GLO4,YOR040W,0.0516746411483254
CUE5,YOR042W,0.346441947565543
WHI2,YOR043W,0.0641258318209316
IRC23,YOR044W,0.0334212840809147
TOM6,YOR045W,0.0133120340788072
DBP5,YOR046C,0.600319744204636
STD1,YOR047C,-0.000532481363152289
RAT1,YOR048C,0.043607532210109
RSB1,YOR049C,0.0228966986155485
ETT1,YOR051C,0.336075205640423
TMC1,YOR052C,0.0864100549882168
VHS3,YOR054C,0.0786026200873362
NOB1,YOR056C,0.0692431561996779
SGT1,YOR057W,0.105812220566319
ASE1,YOR058C,0.00107962213225371
LPL1,YOR059C,0.0210387902695595
SLD7,YOR060C,0.000546448087431693
CKA2,YOR061W,0.20679012345679
,YOR062C,0.00518582541054451
YNG1,YOR064C,0.00220385674931129
CYT1,YOR065W,1.4493769470405
MSA1,YOR066W,0.00873362445414847
ALG8,YOR067C,0.0383386581469649
VAM10,YOR068C,0.00585729499467518
VPS5,YOR069W,0.148111658456486
GYP1,YOR070C,0.0282846715328467
NRT1,YOR071C,0.00683760683760684
,YOR072W,0.0537467700258398
,YOR072W-A,0.0630490956072352
SGO1,YOR073W,0.0
UFE1,YOR075W,0.0292864749733759
SKI7,YOR076C,0.0243261012491782
BUD21,YOR078W,0.092911877394636
ATX2,YOR079C,0.00585729499467519
DIA2,YOR080W,-0.00266240681576145
TGL5,YOR081C,0.0323886639676113
WHI5,YOR083W,0.0469208211143695
LPX1,YOR084W,0.0223642172523962
OST3,YOR085W,0.384488448844885
TCB1,YOR086C,0.359753890698516
YVC1,YOR087W,0.0890688259109312
VPS21,YOR089C,0.352502662406816
PTC5,YOR090C,0.0209916757148028
TMA46,YOR091W,0.14573268921095
ECM3,YOR092W,0.0
,YOR093C,0.0132538104705103
ARF3,YOR094W,0.0995740149094782
RKI1,YOR095C,0.212655601659751
,YOR097C,0.0243261012491782
NUP1,YOR098C,0.058804096465147
CRC1,YOR100C,0.214160070360598
RAS1,YOR101W,0.0798722044728434
OST2,YOR103C,1.15648231731787e-18
,YOR105W,-0.000582241630276565
VAM3,YOR106W,0.00174672489082969
RGS2,YOR107W,-0.00132275132275132
LEU9,YOR108W,0.0761154855643045
INP53,YOR109W,0.0748633879781421
TFC7,YOR110W,0.045679012345679
,YOR111W,0.0895522388059702
CEX1,YOR112W,0.0551282051282051
AZF1,YOR113W,0.0253096392030156
,YOR114W,0.0228966986155485
TRS33,YOR115C,0.070267131242741
RPO31,YOR116C,0.0715350223546945
RPT5,YOR117W,0.220092915214866
RTC5,YOR118W,0.0571658615136876
RIO1,YOR119C,0.0255591054313099
GCY1,YOR120W,0.276470588235294
PFY1,YOR122C,1.45621126381029
LEO1,YOR123C,0.0893914916532041
UBP2,YOR124C,0.101449275362319
CAT5,YOR125C,0.218317358892439
IAH1,YOR126C,0.135250266240682
RGA1,YOR127W,0.0115384615384615
ADE2,YOR128C,0.709410548086867
AFI1,YOR129C,0.0243589743589744
,YOR131C,0.13373253493014
VPS17,YOR132W,0.0729499467518637
BAG7,YOR134W,0.00692225772097977
IDH2,YOR136W,2.40873634945398
SIA1,YOR137C,0.00585729499467519
RUP1,YOR138C,0.139004149377593
SFL1,YOR140W,0.0154269972451791
ARP8,YOR141C,0.0502147340601255
LSC1,YOR142W,1.05336832895888
THI80,YOR143C,0.0523349436392915
ELG1,YOR144C,0.00718954248366013
PNO1,YOR145C,
MDM32,YOR147W,0.0511590727418066
SPP2,YOR148C,0.024093392945852
SMP3,YOR149C,0.0101171458998935
MRPL23,YOR150W,0.169728783902012
RPB2,YOR151C,0.201851851851852
,YOR152C,0.134301270417423
PDR5,YOR153W,0.0434310532030402
SLP1,YOR154W,0.0126512651265126
ISN1,YOR155C,0.110223642172524
NFI1,YOR156C,0.00654878847413228
PUP1,YOR157C,0.566081871345029
PET123,YOR158W,0.22962962962963
PNS1,YOR161C,0.0749063670411985
,YOR161C-C,0.00640465793304221
YRR1,YOR162C,0.0107787658313123
DDP1,YOR163W,0.208902377339403
GET4,YOR164C,0.348845225784212
SEY1,YOR165W,0.120765027322404
SWT1,YOR166C,0.0128093158660844
RPS28A,YOR167C,1.7994623655914
GLN4,YOR168W,0.792007266121708
LCB4,YOR171C,0.00165016501650165
DCS2,YOR173W,0.922764227642276
MED4,YOR174W,0.0382513661202186
ALE1,YOR175C,0.120340788072417
HEM15,YOR176W,0.547681539807524
MPC54,YOR177C,0.0133120340788072
GAC1,YOR178C,0.0298189563365282
SYC1,YOR179C,0.0380835380835381
DCI1,YOR180C,0.00372736954206603
LAS17,YOR181W,0.115264797507788
RPS30B,YOR182C,3.10654008438819
FYV12,YOR183W,0.0282215122470714
SER1,YOR184W,1.07687004481213
GSP2,YOR185C,1.24405343760182
,YOR186C-A,0.00101936799184506
,YOR186W,0.0793397231096912
TUF1,YOR187W,1.35866811436844
MSB1,YOR188W,0.0165465705898052
IES4,YOR189W,0.107988980716253
SPR1,YOR190W,0.0
ULS1,YOR191W,0.00130718954248366
THI72,YOR192C,0.00212992545260916
PEX27,YOR193W,0.0168539325842697
TOA1,YOR194C,0.135782747603834
SLK19,YOR195W,0.0102564102564103
LIP5,YOR196C,0.115824915824916
MCA1,YOR197W,0.319322254806126
MRM1,YOR201C,0.144107744107744
HIS3,YOR202W,-0.000532481363152291
DED1,YOR204W,0.840465793304221
GEP3,YOR205C,0.0195094760312152
NOC2,YOR206W,0.18096357226792
RET1,YOR207C,0.0534943917169974
PTP2,YOR208W,0.00419664268585132
NPT1,YOR209C,0.422222222222222
MGM1,YOR211C,-0.000540248514316586
STE4,YOR212W,0.0990338164251208
SAS5,YOR213C,0.00864197530864197
SPR2,YOR214C,0.0355167394468704
AIM41,YOR215C,1.36767676767677
RUD3,YOR216C,0.057083006022519
RFC1,YOR217W,0.0638481449525453
STE13,YOR219C,0.0094017094017094
RCN2,YOR220W,0.232014388489209
MCT1,YOR221C,0.0763656633221851
ODC2,YOR222W,0.0211081794195251
DSC3,YOR223W,0.0128205128205128
ISU2,YOR226C,0.268817204301075
HER1,YOR227W,0.0440579710144928
MCP1,YOR228C,0.0227870289219982
WTM2,YOR229W,0.0851760851760852
WTM1,YOR230W,3.8409714061888
MKK1,YOR231W,0.0144641683103222
MGE1,YOR232W,0.596065750471571
KIN4,YOR233W,0.016025641025641
RPL33B,YOR234C,1.26989247311828
DFR1,YOR236W,0.129230769230769
HES1,YOR237W,0.00585729499467519
,YOR238W,0.0782608695652174
ABP140,YOR239W,0.22184493491794
MET7,YOR241W,0.186194368755677
SSP2,YOR242C,-0.00106496272630458
PUS7,YOR243C,0.104422604422604
ESA1,YOR244W,0.0172320947765213
DGA1,YOR245C,0.044804318488529
ENV9,YOR246C,0.0232118758434548
SRL1,YOR247W,0.00585729499467519
APC5,YOR249C,0.00991735537190083
TUM1,YOR251C,0.250258531540848
TMA16,YOR252W,0.054837446141794
NAT5,YOR253W,0.174306734578381
SEC63,YOR254C,0.362928348909657
OSW1,YOR255W,0.00958466453674121
HNT3,YOR258W,0.00698602794411178
RPT4,YOR259C,0.33013844515442
GCD1,YOR260W,0.130164119977363
GPN2,YOR262W,0.0862851952770209
DSE3,YOR264W,0.00132538104705103
RBL2,YOR265W,0.432249322493225
PNT1,YOR266W,0.0376344086021505
HRK1,YOR267C,0.0709901254336803
,YOR268C,0.0154419595314164
PAC1,YOR269W,0.011444921316166
VPH1,YOR270C,0.877297565822156
FSF1,YOR271C,0.242344706911636
YTM1,YOR272W,0.147277712495104
TPO4,YOR273C,0.0155763239875389
MOD5,YOR274W,0.043010752688172
RIM20,YOR275C,0.0322673581100547
CAF20,YOR276W,0.663908996897622
HEM4,YOR278W,0.0553780617678381
RFM1,YOR279C,0.00888888888888889
FSH3,YOR280C,0.120340788072417
,YOR283W,0.0543304570150208
HUA2,YOR284W,0.0424469413233458
RDL1,YOR285W,2.24367816091954
RDL2,YOR286W,0.541935483870968
RRP36,YOR287C,-0.00319488817891374
MPD1,YOR288C,0.0276890308839191
,YOR289W,0.216489630753667
SNF2,YOR290C,0.0310538486950776
YPK9,YOR291W,0.0293460925039872
,YOR292C,0.00319488817891374
,YOR293C-A,0.00815138282387191
RPS10A,YOR293W,2.70253164556962
RRS1,YOR294W,0.0979765708200213
UAF30,YOR295W,0.0198216055500496
,YOR296W,0.00695652173913044
TIM18,YOR297C,0.160949868073879
MBF1,YOR298C-A,2.34685387415497
MUM3,YOR298W,0.0116448326055313
BUD7,YOR299W,0.0436634717784878
CPA1,YOR303W,0.0396151669496321
BIL1,YOR304C-A,0.11439842209073
ISW2,YOR304W,0.0376740376740377
RRG7,YOR305W,0.0202020202020202
MCH5,YOR306C,-1.15648231731787e-18
SLY41,YOR307C,0.00269905533063428
SNU66,YOR308C,0.0387788778877888
NOP58,YOR310C,0.538502109704641
DGK1,YOR311C,-0.000608272506082727
,YOR314W,0.0101339124140427
,YOR314W-A,0.0163098878695209
SFG1,YOR315W,-0.00214592274678112
COT1,YOR316C,0.060500290866783
FAA1,YOR317W,1.24334975369458
,YOR318C,0.0231632283749548
HSH49,YOR319W,0.0225895316804408
GNT1,YOR320C,0.00053248136315229
PMT3,YOR321W,0.00708143651997977
LDB19,YOR322C,0.026378896882494
FRT1,YOR324C,0.00266240681576145
MYO2,YOR326W,0.145764576457646
SNC2,YOR327C,0.0191693290734824
PDR10,YOR328W,0.10702875399361
SCD5,YOR329C,0.0318091451292247
MIP1,YOR330C,0.0261984392419175
VMA4,YOR332W,2.29905613512171
MRS2,YOR334W,0.00663716814159292
ALA1,YOR335C,0.809139784946237
KRE5,YOR336W,0.00372736954206603
TEA1,YOR337W,0.00399201596806387
,YOR338W,0.0181043663471778
UBC11,YOR339C,0.00291120815138282
RPA43,YOR340C,0.150279776179057
RPA190,YOR341W,0.108861310690181
,YOR342C,0.00499001996007984
,YOR343C,0.00407747196738022
TYE7,YOR344C,0.00199600798403194
REV1,YOR346W,0.00198708395429707
PYK2,YOR347C,0.147610405323654
PUT4,YOR348C,0.0320232896652111
CIN1,YOR349W,0.00407569141193595
MNE1,YOR350C,0.0767195767195767
MEK1,YOR351C,0.00407569141193595
TFB6,YOR352W,0.0858024691358025
SOG2,YOR353C,0.0209832134292566
MSC6,YOR354C,0.068241469816273
GDS1,YOR355W,0.00982318271119843
CIR2,YOR356W,0.256989247311828
SNX3,YOR357C,0.0617283950617284
HAP5,YOR358W,0.0317745803357314
VTS1,YOR359W,0.0278281911675741
PDE2,YOR360C,0.0651965484180249
PRT1,YOR361C,0.396236559139785
PRE10,YOR362C,0.27258064516129
PIP2,YOR363C,0.0221745350500715
,YOR364W,0.00217155266015201
,YOR365C,0.00756914119359534
,YOR366W,0.00761421319796955
SCP1,YOR367W,0.154565456545655
RAD17,YOR368W,0.0157068062827225
MRS6,YOR370C,0.0605012964563526
NDD1,YOR372C,0.00959232613908873
NUD1,YOR373W,0.00998751560549313
ALD4,YOR374W,3.9825021872266
GDH1,YOR375C,1.70982839313573
,YOR376W-A,0.0081513828238719
ATF1,YOR377W,-0.000582241630276564
AMF1,YOR378W,0.0576419213973799
RDR1,YOR380W,0.00582241630276565
FRE3,YOR381W,-1.15648231731787e-18
,YOR381W-A,-2.31296463463574e-18
FIT2,YOR382W,0.174672489082969
FIT3,YOR383C,0.00640465793304221
FRE5,YOR384W,-0.0017467248908297
,YOR385W,0.0353623188405797
PHR1,YOR386W,0.0425659472422062
,YOR387C,0.510917030567686
FDH1,YOR388C,0.00881834215167548
,YOR389W,0.00713557594291539
FEX1,YOR390W,-1.15655290339681e-18
HSP33,YOR391C,0.00101936799184506
,YOR392W,0.000516795865633075
ERR1,YOR393W,-1.15648231731787e-18
,YOR394C-A,-0.000582241630276564
PAU21,YOR394W,0.0035650623885918
HAT1,YPL001W,0.062137049941928
SNF8,YPL002C,0.0289283366206443
ULA1,YPL003W,0.00931586608442504
LSP1,YPL004C,3.10504420176807
AEP3,YPL005W,0.0272647317502199
NCR1,YPL006W,0.0606837606837607
TFC8,YPL007C,0.0382513661202186
CHL1,YPL008W,0.0143884892086331
TAF3,YPL011C,0.0293356341673857
MRPS16,YPL013C,0.211764705882353
,YPL014W,0.0050071530758226
SWI1,YPL016W,0.0203856749311295
IRC15,YPL017C,0.0599455040871935
CTF19,YPL018W,0.00331345261762757
VTC3,YPL019C,0.00232693426410704
ULP1,YPL020C,0.0277502477700694
ECM23,YPL021W,0.0326055312954876
MET12,YPL023C,0.0593886462882096
RMI1,YPL024W,0.00527426160337553
,YPL025C,0.00331125827814569
SKS1,YPL026C,0.00805152979066022
SMA1,YPL027W,0.0122270742358079
ERG10,YPL028W,1.69163952225841
SUV3,YPL029W,0.0215488215488215
TRM44,YPL030W,0.0485232067510548
PHO85,YPL031C,0.2564632885212
SVL3,YPL032C,0.0193587416817907
SRL4,YPL033C,0.00407569141193595
,YPL034W,0.000582241630276567
,YPL035C,0.0011037527593819
PMA2,YPL036W,0.352838427947598
EGD1,YPL037C,1.18656056587091
MET31,YPL038W,0.00719424460431655
,YPL038W-A,0.00349344978165939
ISM1,YPL040C,0.0210526315789474
,YPL041C,0.043010752688172
SSN3,YPL042C,0.0236559139784946
NOP4,YPL043W,0.0632183908045977
VPS16,YPL045W,0.041025641025641
ELC1,YPL046C,0.0486835568802782
SGF11,YPL047W,0.0263866451265482
CAM1,YPL048W,0.442086648983201
DIG1,YPL049C,0.0948275862068966
MNN9,YPL050C,0.0991401112797167
ARL3,YPL051W,0.0774193548387097
OAZ1,YPL052W,0.0172043010752688
KTR6,YPL053C,0.0333333333333333
LEE1,YPL054W,0.101075268817204
LGE1,YPL055C,0.0638820638820639
LCL1,YPL056C,0.0279569892473118
SUR1,YPL057C,0.0231023102310231
PDR12,YPL058C,0.0166666666666667
GRX5,YPL059W,0.494313210848644
MFM1,YPL060W,0.0309734513274336
ALD6,YPL061W,3.80863234529381
,YPL062W,0.0050761421319797
TIM50,YPL063W,0.559139784946237
CWC27,YPL064C,0.0288315629742033
VPS28,YPL065W,0.0395578824898197
RGL1,YPL066W,0.0211538461538462
,YPL067C,0.0748792270531401
,YPL068C,0.00215575316626246
BTS1,YPL069C,0.0932277924362357
MUK1,YPL070W,0.0301805443276745
,YPL071C,0.0196078431372549
UBP16,YPL072W,0.0156545209176788
YTA6,YPL074W,0.0252991452991453
GCR1,YPL075W,0.00894187779433681
GPI2,YPL076W,0.0189542483660131
,YPL077C,0.0301075268817204
,YPL080C,0.00496688741721854
RPS9A,YPL081W,0.829032258064516
MOT1,YPL082C,0.0596125186289121
SEN54,YPL083C,0.0154867256637168
BRO1,YPL084W,0.0783625730994152
SEC16,YPL085W,0.0892330383480826
ELP3,YPL086C,0.0817757009345794
YDC1,YPL087W,0.0741935483870968
,YPL088W,0.0118279569892473
RLM1,YPL089C,0.0143884892086331
RPS6A,YPL090C,2.8003120124805
GLR1,YPL091W,0.442690058479532
SSU1,YPL092W,0.0528905289052891
SEC62,YPL094C,0.246085011185682
EEB1,YPL095C,0.001230012300123
ERI1,YPL096C-A,0.0397849462365591
PNG1,YPL096W,0.0825190010857763
MSY1,YPL097W,0.0350877192982456
INA17,YPL099C,0.123655913978495
ATG21,YPL100W,0.0700934579439252
ELP4,YPL101W,0.0669317428760769
FMP30,YPL103C,0.00795228628230616
MSD1,YPL104W,0.0659630606860158
SYH1,YPL105C,0.0304243394715773
SSE1,YPL106C,2.03276131045242
,YPL107W,0.103030303030303
,YPL108W,0.0490196078431373
,YPL109C,0.0290322580645161
GDE1,YPL110C,0.0487804878048781
CAR1,YPL111W,0.0978494623655914
PEX25,YPL112C,0.0934426229508197
,YPL113C,0.0419354838709677
BEM3,YPL115C,0.0230769230769231
HOS3,YPL116W,0.0583058305830583
IDI1,YPL117C,0.00191754554170662
MRP51,YPL118W,0.210144927536232
DBP1,YPL119C,0.121951219512195
,YPL119C-A,0.0053763440860215
VPS30,YPL120W,0.0408602150537634
MEI5,YPL121C,0.0064516129032258
TFB2,YPL122C,0.0333333333333333
RNY1,YPL123C,0.00645161290322581
SPC29,YPL124W,0.0220673635307782
KAP120,YPL125W,0.0614035087719298
NAN1,YPL126W,0.09087348217783
HHO1,YPL127C,0.645515080297689
TBF1,YPL128C,0.0602251898402723
SPO19,YPL130W,0.0172043010752688
COX11,YPL132W,0.0720430107526882
RDS2,YPL133C,0.0199600798403194
ODC1,YPL134C,0.201075268817204
ISU1,YPL135W,0.984251968503937
GIP3,YPL137C,0.0275303643724696
SPP1,YPL138C,0.004920049200492
UME1,YPL139C,0.108830237862496
MKK2,YPL140C,0.0089662447257384
FRK1,YPL141C,0.00569544364508393
POC4,YPL144W,0.045510455104551
KES1,YPL145C,0.692098092643052
NOP53,YPL146C,0.103194103194103
PXA1,YPL147W,0.009840098400984
PPT2,YPL148C,0.020910209102091
ATG5,YPL149W,0.0182795698924731
PRP46,YPL151C,0.0154320987654321
RRD2,YPL152W,0.0919540229885057
,YPL152W-A,0.0032258064516129
RAD53,YPL153C,0.0204750204750205
PEP4,YPL154C,0.158064516129032
KIP2,YPL155C,0.00427350427350427
PRM4,YPL156C,0.0344086021505376
AIM44,YPL158C,0.00132538104705103
PET20,YPL159C,0.312903225806452
CDC60,YPL160W,0.727969348659004
BEM4,YPL161C,0.0517737296260786
,YPL162C,0.0401396160558464
SVS1,YPL163C,0.00860215053763441
MLH3,YPL164C,0.0
SET6,YPL165C,0.0279569892473118
REV3,YPL167C,0.0010752688172043
,YPL168W,0.0261562998405104
MEX67,YPL169C,0.087959939037666
DAP1,YPL170W,0.204538191115372
OYE3,YPL171C,0.0591397849462366
COX10,YPL172C,0.02337131171487
MRPL40,YPL173W,0.148831488314883
NIP100,YPL174C,0.000662690523525514
SPT14,YPL175W,0.0143014301430143
TRE1,YPL176C,0.0058173356602676
CUP9,YPL177C,0.00648702594810379
CBC2,YPL178W,0.158755274261603
PPQ1,YPL179W,0.00463768115942029
TCO89,YPL180W,0.0478632478632479
CTI6,YPL181W,0.0827190827190827
RTT10,YPL183C,0.0294284097340125
RTC6,YPL183W-A,0.254738015607581
MRN1,YPL184C,0.0772025431425976
UIP4,YPL186C,0.320418204182042
MF(ALPHA)1,YPL187W,0.0053763440860215
POS5,YPL188W,0.148148148148148
GUP2,YPL189W,0.0021505376344086
NAB3,YPL190C,0.248335291813553
,YPL191C,0.0483870967741935
PRM3,YPL192C,0.0290322580645161
RSA1,YPL193W,0.0104321907600596
DDC1,YPL194W,0.00695479384003974
APL5,YPL195W,0.0551146384479718
OXR1,YPL196W,0.0707803992740472
RPL7B,YPL198W,0.420544639779386
,YPL199C,0.0322061191626409
YIG1,YPL201C,0.0043010752688172
AFT2,YPL202C,2.31296463463574e-18
TPK2,YPL203W,0.226044226044226
HRR25,YPL204W,0.146941730003619
,YPL205C,0.0516074450084602
PGC1,YPL206C,0.134408602150538
TYW1,YPL207W,0.0913978494623656
RKM1,YPL208W,0.0560165975103734
IPL1,YPL209C,0.00294985250737463
SRP72,YPL210C,0.20911214953271
NIP7,YPL211W,0.302389345867607
PUS1,YPL212C,0.1825303564434
LEA1,YPL213W,0.0431693989071038
THI6,YPL214C,0.128104575163399
CBP3,YPL215W,0.2082239720035
,YPL216W,0.0021505376344086
BMS1,YPL217C,
PCL8,YPL219W,0.042722305017387
RPL1A,YPL220W,1.35727018079959
FLC1,YPL221W,0.0124843945068664
GRE1,YPL223C,5.89270386266094
MMT2,YPL224C,0.0596555965559656
,YPL225W,1.1005376344086
NEW1,YPL226W,0.319200275766977
ALG5,YPL227C,0.107717569786535
CET1,YPL228W,0.127394636015326
,YPL229W,0.0284057971014493
USV1,YPL230W,0.00813008130081301
FAS2,YPL231W,1.20810647307925
SSO1,YPL232W,0.034440344403444
NSL1,YPL233W,0.0114754098360656
VMA11,YPL234C,0.01338199513382
RVB2,YPL235W,0.0
ENV7,YPL236C,0.054006968641115
YAR1,YPL239W,0.231607629427793
HSP82,YPL240C,2.29953198127925
CIN2,YPL241C,0.0968096809680968
SRP68,YPL243W,0.183385039641503
HUT1,YPL244C,0.0397849462365591
,YPL245W,0.0358880778588808
RBD2,YPL246C,0.485211830535572
,YPL247C,0.0954987834549878
GAL4,YPL248C,0.00268817204301075
GYP5,YPL249C,0.0701754385964912
ICY2,YPL250C,0.0129032258064516
VIK1,YPL253C,0.00212992545260916
HFI1,YPL254W,0.044709388971684
BBP1,YPL255W,0.0153846153846154
CLN2,YPL256C,0.0029940119760479
,YPL257W,0.0231182795698925
THI21,YPL258C,0.0032258064516129
APM1,YPL259C,0.0978494623655914
,YPL260W,0.364091559370529
FUM1,YPL262W,1.4374269005848
KEL3,YPL263C,0.0990379173740804
,YPL264C,0.0505376344086022
DIP5,YPL265W,0.0294871794871795
DIM1,YPL266W,0.0864197530864197
ACM1,YPL267W,0.00465386852821408
PLC1,YPL268W,-0.000537634408602152
KAR9,YPL269W,0.0046388336646786
MDL2,YPL270W,0.103342128408091
PBI1,YPL272C,-1.15648231731787e-18
SAM4,YPL273W,0.168195718654434
SAM3,YPL274W,0.27676399026764
,YPL277C,0.0032258064516129
,YPL278C,1.15648231731787e-18
FEX2,YPL279C,-0.0006150061500615
HSP32,YPL280W,0.00101936799184506
ERR2,YPL281C,-0.00101936799184506
CIT3,YPR001W,0.0692225772097977
PDH1,YPR002W,0.503747148908439
,YPR003C,0.045933014354067
AIM45,YPR004C,0.569023569023569
HAL1,YPR005C,0.025830258302583
ICL2,YPR006C,0.132743362831858
REC8,YPR007C,0.0010752688172043
HAA1,YPR008W,0.0448717948717949
SUT2,YPR009W,0.0010752688172043
RPA135,YPR010C,0.116784498559832
,YPR010C-A,0.127088830255057
,YPR011C,0.0131463628396144
,YPR012W,0.0
CMR3,YPR013C,0.00645161290322581
,YPR014C,-0.00101936799184506
,YPR015C,0.0301075268817204
TIF6,YPR016C,0.590677634155895
,YPR016W-A,0.044839255499154
DSS4,YPR017C,0.0203703703703704
RLF2,YPR018W,0.027819175360159
MCM4,YPR019W,0.0566959921798631
ATP20,YPR020W,1.09665071770335
AGC1,YPR021C,0.00549692172383465
,YPR022C,0.010948905109489
EAF3,YPR023C,0.0753523152142652
YME1,YPR024W,
ATH1,YPR026W,0.00967741935483871
,YPR027C,0.0258064516129032
YOP1,YPR028W,2.1866464339909
APL4,YPR029C,0.14207650273224
CSR2,YPR030W,0.0623655913978495
NTO1,YPR031W,0.00449101796407186
SRO7,YPR032W,0.0743919885550787
HTS1,YPR033C,0.724795640326976
ARP7,YPR034W,0.138751238850347
GLN1,YPR035W,1.28809152366095
VMA13,YPR036W,1.50819672131148
SPO24,YPR036W-A,7.6247311827957
ERV2,YPR037C,0.0193548387096774
TIP41,YPR040W,0.109939277724513
TIF5,YPR041W,0.546505376344086
THP3,YPR045C,0.0274365274365274
MCM16,YPR046W,0.018732782369146
ATG11,YPR049C,0.0168539325842697
MAK3,YPR051W,0.0722222222222222
SMK1,YPR054W,0.0021505376344086
SEC8,YPR055W,0.0561056105610561
TFB4,YPR056W,0.0281852171412137
BRR1,YPR057W,0.0109289617486339
YMC1,YPR058W,0.031980319803198
ARO7,YPR060C,0.141988555078684
JID1,YPR061C,0.0508849557522124
FCY1,YPR062W,0.0939597315436242
,YPR064W,0.000509683995922528
ROX1,YPR065W,0.0220385674931129
ISA2,YPR067W,0.0956989247311828
HOS1,YPR068C,0.0141451414514145
SPE3,YPR069C,0.380952380952381
MED1,YPR070W,0.0460166810468795
,YPR071W,0.00669856459330144
NOT5,YPR072W,0.192552225249773
LTP1,YPR073C,0.230246913580247
TKL1,YPR074C,1.08694370763336
,YPR074W-A,0.0346869712351946
OPY2,YPR075C,0.0299145299145299
,YPR077C,0.0407435701553349
,YPR078C,0.004920049200492
MRL1,YPR079W,0.0778309409888357
GRS2,YPR081C,0.0322061191626409
DIB1,YPR082C,0.044280442804428
MDM36,YPR083W,0.0466798159105851
,YPR084W,0.0141451414514145
ASA1,YPR085C,0.00799507995079951
SUA7,YPR086W,0.0834575260804769
SRP54,YPR088C,0.126429199648197
,YPR089W,0.0485854858548585
NVJ2,YPR091C,0.126585695006748
